--- Hosoya_Index ---
92	1
132	1
141	1
150	1
167	1
176	2
177	1
180	1
183	1
188	1
192	3
194	1
195	1
197	1
199	1
201	1
204	3
208	4
209	1
211	1
212	1
213	1
216	1
218	1
219	1
220	2
221	1
222	2
224	3
225	1
228	3
234	5
235	2
236	3
239	1
240	7
242	1
243	2
244	2
246	5
248	1
249	1
250	2
251	1
252	1
254	4
255	3
256	4
257	1
258	2
259	2
260	7
261	1
262	1
263	2
264	10
265	1
266	5
267	2
268	5
269	1
270	5
271	2
272	4
273	1
274	2
275	2
276	7
278	1
279	5
280	4
281	3
282	5
284	11
285	2
286	5
287	3
288	19
289	2
290	4
291	3
292	7
293	1
294	7
295	4
296	12
297	4
298	4
299	5
300	15
301	3
302	3
303	3
304	16
305	4
306	8
307	3
308	16
309	3
310	9
311	5
312	19
313	1
314	10
315	8
316	12
317	4
318	11
319	3
320	23
321	7
322	7
323	8
324	22
325	1
326	12
327	7
328	17
329	2
330	12
331	5
332	19
333	5
334	14
335	6
336	50
337	5
338	14
339	7
340	24
341	3
342	21
343	8
344	38
345	11
346	13
347	13
348	31
349	7
350	23
351	8
352	31
353	8
354	15
355	5
356	27
357	11
358	19
359	6
360	68
361	7
362	19
363	11
364	42
365	13
366	25
367	7
368	56
369	16
370	18
371	10
372	47
373	9
374	31
375	25
376	57
377	13
378	42
379	10
380	59
381	13
382	31
383	10
384	91
385	16
386	32
387	19
388	44
389	14
390	56
391	14
392	62
393	24
394	29
395	16
396	94
397	13
398	35
399	19
400	77
401	16
402	51
403	15
404	72
405	34
406	35
407	21
408	108
409	19
410	57
411	18
412	81
413	25
414	79
415	23
416	136
417	23
418	38
419	22
420	130
421	26
422	59
423	33
424	106
425	25
426	71
427	30
428	102
429	32
430	55
431	25
432	184
433	29
434	77
435	46
436	109
437	35
438	100
439	22
440	164
441	46
442	72
443	24
444	164
445	32
446	80
447	43
448	160
449	37
450	136
451	33
452	129
453	43
454	69
455	41
456	247
457	36
458	91
459	51
460	151
461	55
462	123
463	42
464	206
465	52
466	121
467	46
468	216
469	50
470	112
471	72
472	211
473	53
474	135
475	51
476	254
477	78
478	104
479	48
480	326
481	60
482	147
483	66
484	176
485	64
486	204
487	59
488	267
489	67
490	153
491	52
492	271
493	81
494	150
495	95
496	332
497	74
498	217
499	82
500	251
501	95
502	152
503	68
