--- Spanning_Trees ---
27	2
60	2
63	3
64	3
112	1
120	3
124	1
128	3
132	1
135	4
136	2
141	1
144	3
168	1
224	1
225	2
236	1
240	1
242	1
243	1
245	1
248	1
256	2
257	2
260	1
264	2
272	3
273	1
276	1
278	1
281	1
287	1
288	3
297	2
308	1
320	3
335	1
360	1
375	1
420	1
429	1
440	1
441	1
444	1
448	1
451	1
455	1
456	1
465	1
472	1
480	3
497	1
506	1
512	2
513	2
516	1
523	1
528	3
537	1
542	1
544	1
552	2
558	1
560	1
575	1
576	1
585	2
600	2
615	1
638	1
663	1
700	1
715	1
720	1
756	1
775	1
784	1
792	1
799	1
816	1
823	1
828	1
840	1
855	1
856	1
864	1
871	1
880	2
895	1
897	1
928	2
935	1
943	1
945	1
960	2
975	1
986	1
1000	1
1005	1
1008	1
1015	1
1024	1
1027	1
1045	1
1048	1
1053	1
1095	1
1102	1
1183	1
1200	1
1260	1
1284	1
1296	1
1320	1
1323	1
1344	1
1368	1
1392	1
1400	1
1407	1
1445	1
1463	1
1488	1
1495	1
1536	1
1543	1
1572	1
1575	1
1600	1
1615	2
1648	1
1675	1
1682	1
1687	1
1720	1
1728	1
1792	1
1800	1
1805	1
1807	1
1840	1
2016	1
2052	1
2205	1
2261	1
2304	1
2345	1
2408	1
2465	1
2472	1
2520	1
2527	1
2580	1
2625	1
2640	1
2688	1
2755	1
2760	1
2800	1
3024	1
3528	1
3612	1
3675	1
3780	1
3857	1
3920	1
4025	1
4032	1
4200	1
5292	1
5488	1
5635	1
5880	1
6125	1
8232	1
8575	1
12005	1
16807	1
