--- Acyclic_Orientations ---
216	2
324	8
432	5
468	2
486	12
540	1
576	3
648	14
702	11
720	3
726	1
756	2
774	1
792	1
864	15
936	9
960	1
990	7
1008	2
1014	2
1032	2
1044	1
1080	4
1086	1
1104	1
1152	9
1224	6
1248	5
1272	1
1278	1
1296	1
1320	3
1344	2
1374	3
1398	3
1416	2
1440	5
1512	4
1536	5
1560	1
1572	1
1632	4
1656	1
1704	4
1728	2
1752	1
1782	1
1800	3
1824	2
1902	2
1920	4
2016	2
2040	2
2112	3
2136	1
2160	1
2208	1
2232	2
2286	1
2400	3
2520	2
2616	2
2640	1
2712	1
2880	1
3000	2
3120	1
3216	1
3600	1
3720	1
4320	1
5040	1
