--- Triangle_Count ---
4	4
5	41
6	194
7	547
8	1134
9	1898
10	2687
11	3436
12	3973
13	4407
14	4545
15	4535
16	4389
17	4143
18	3737
19	3402
20	2993
21	2632
22	2226
23	1951
24	1596
25	1391
26	1122
27	964
28	772
29	648
30	530
31	429
32	365
33	290
34	232
35	189
36	157
37	142
38	101
39	84
40	61
41	63
42	54
43	36
44	27
45	25
46	25
47	19
48	15
49	9
50	11
51	10
52	5
53	7
54	4
55	5
56	3
57	2
58	3
59	3
60	3
62	1
63	1
64	1
65	2
66	1
70	1
71	1
77	1
84	1
