--- K4_Count ---
0	7517
1	7559
2	9400
3	7537
4	6359
5	4325
6	4037
7	2963
8	2386
9	1777
10	1548
11	1266
12	982
13	825
14	550
15	507
16	436
17	371
18	293
19	220
20	258
21	175
22	104
23	109
24	109
25	97
26	61
27	85
28	41
29	47
30	54
31	20
32	21
33	37
34	13
35	22
36	30
37	13
38	4
39	21
40	10
41	8
42	8
43	8
44	2
45	16
46	6
47	1
48	5
49	5
50	1
51	3
52	1
53	1
55	7
56	2
57	3
58	1
59	2
61	1
62	1
65	3
66	1
70	1
71	2
74	1
75	2
80	1
85	1
90	1
105	1
126	1
