--- Perfect_Matching_Count ---
0	5203
2	5397
3	2987
4	14160
5	5877
6	19076
7	10809
8	26460
9	15730
10	29092
11	20168
12	38295
13	23517
14	40038
15	26863
16	44439
17	29279
18	48774
19	30430
20	51198
21	32970
22	51277
23	32622
24	56251
25	34332
26	52787
27	34256
28	55666
29	34705
30	53894
31	34072
32	54786
33	34606
34	51562
35	33351
36	54160
37	32098
38	49807
39	32632
40	50222
41	31112
42	49470
43	29910
44	45761
45	29111
46	45531
47	28628
48	45324
49	26684
50	41525
51	26393
52	40266
53	24790
54	39916
55	23798
56	37394
57	23408
58	34885
59	21744
60	35247
61	20215
62	31111
63	20090
64	31301
65	19197
66	30345
67	17903
68	28175
69	16668
70	25424
71	15550
72	25240
73	14756
74	23245
75	14605
76	22706
77	13437
78	22309
79	12836
80	20053
81	12147
82	18228
83	10940
84	17694
85	10014
86	15925
87	9897
88	15807
89	9294
90	15359
91	8816
92	14228
93	8652
94	12966
95	7676
96	12801
97	6920
98	11044
99	6555
100	10361
101	5888
102	10184
103	5636
104	9398
105	5682
106	8897
107	5394
108	9121
109	4908
110	7652
111	4700
112	7276
113	4114
114	7030
115	3692
116	6174
117	3794
118	5752
119	3233
120	5902
121	3035
122	4946
123	2969
124	4991
125	2822
126	4927
127	2580
128	4457
129	2455
130	4081
131	2400
132	4161
133	2064
134	3455
135	1999
136	3227
137	1835
138	3053
139	1708
140	2666
141	1580
142	2595
143	1365
144	2779
145	1367
146	2357
147	1301
148	2221
149	1230
150	2315
151	1157
152	2079
153	1148
154	1876
155	1040
156	2009
157	873
158	1548
159	919
160	1469
161	749
162	1413
163	631
164	1188
165	687
166	1132
167	640
168	1272
169	581
170	1037
171	626
172	1052
173	575
174	1131
175	513
176	917
177	518
178	929
179	460
180	1018
181	420
182	714
183	418
184	727
185	326
186	671
187	257
188	572
189	318
190	503
191	250
192	564
193	253
194	454
195	267
196	472
197	254
198	524
199	224
200	444
201	255
202	422
203	206
204	541
205	201
206	362
207	228
208	347
209	165
210	380
211	134
212	294
213	157
214	277
215	103
216	335
217	91
218	198
219	119
220	183
221	83
222	237
223	103
224	176
225	123
226	173
227	86
228	231
229	80
230	181
231	113
232	190
233	85
234	215
235	75
236	148
237	92
238	159
239	70
240	192
241	62
242	134
243	67
244	107
245	39
246	157
247	39
248	98
249	42
250	65
251	36
252	107
253	36
254	62
255	50
256	57
257	29
258	91
259	29
260	71
261	37
262	65
263	35
264	124
265	28
266	64
267	38
268	61
269	21
270	93
271	27
272	70
273	36
274	50
275	25
276	82
277	22
278	41
279	35
280	47
281	11
282	71
283	11
284	27
285	21
286	16
287	12
288	49
289	9
290	21
291	17
292	25
293	10
294	34
295	9
296	22
297	16
298	27
299	10
300	45
301	6
302	27
303	16
304	20
305	11
306	41
307	11
308	24
309	18
310	16
311	5
312	55
313	6
314	19
315	20
316	18
317	5
318	26
319	4
320	12
321	15
322	11
323	2
324	30
325	3
326	9
327	6
328	6
329	4
330	26
331	3
332	5
333	4
334	6
336	18
338	7
339	10
340	8
341	4
342	16
343	3
344	5
345	7
346	12
347	3
348	15
349	1
350	7
351	7
352	7
353	1
354	20
355	3
356	8
357	3
358	6
359	2
360	22
361	3
362	5
363	4
364	7
365	3
366	13
368	1
369	4
370	6
371	3
372	9
375	6
378	8
380	3
381	2
382	2
384	5
385	1
387	5
390	11
392	2
393	2
394	3
396	8
397	1
399	2
400	5
402	7
404	4
405	6
406	1
407	2
408	7
410	2
412	3
413	1
414	8
416	1
417	2
418	1
420	7
421	1
426	2
429	2
432	2
435	2
438	5
441	1
444	3
448	2
450	7
453	3
456	2
458	2
460	1
462	3
463	1
465	2
468	3
470	1
471	1
476	1
478	1
480	4
492	2
495	2
504	2
507	1
510	2
516	3
519	1
525	1
526	1
528	1
536	1
540	1
544	1
555	2
570	3
582	1
585	1
594	1
604	1
630	2
645	1
660	1
672	1
735	1
750	1
840	1
945	1
