--- K4_Count ---
0	174884
1	235309
2	323478
3	318211
4	300569
5	243919
6	221306
7	181925
8	157014
9	125130
10	107994
11	90120
12	76224
13	63783
14	51409
15	43194
16	35856
17	30767
18	25332
19	20823
20	19338
21	15424
22	13142
23	10417
24	9244
25	8281
26	6604
27	6094
28	4832
29	4328
30	3786
31	3198
32	2660
33	2264
34	2131
35	1748
36	1571
37	1492
38	1055
39	982
40	1023
41	795
42	559
43	718
44	469
45	483
46	541
47	364
48	250
49	391
50	272
51	164
52	236
53	153
54	87
55	227
56	135
57	129
58	103
59	116
60	72
61	87
62	68
63	50
64	43
65	74
66	56
67	41
68	24
69	38
70	21
71	36
72	28
73	26
74	13
75	49
76	14
77	9
78	25
79	12
80	8
81	20
82	8
83	2
84	10
85	18
86	5
87	10
88	1
89	4
90	10
91	13
92	4
93	1
94	4
95	9
96	2
97	4
100	5
101	4
103	1
104	1
105	6
106	3
107	1
109	2
110	5
112	1
115	4
116	1
120	1
121	1
125	3
126	1
127	1
129	1
130	1
135	1
136	1
140	2
146	1
155	1
161	1
182	1
210	1
