--- Total_Cliques ---
29	20
30	3
31	150
32	84
33	513
34	562
35	1504
36	1955
37	4043
38	4930
39	9145
40	10640
41	17723
42	18576
43	30391
44	28811
45	45532
46	39149
47	62945
48	48623
49	79581
50	55551
51	95610
52	59501
53	107652
54	61021
55	116578
56	60170
57	120251
58	57500
59	121645
60	54227
61	117147
62	50341
63	113400
64	45104
65	105635
66	40774
67	98519
68	36351
69	89145
70	31438
71	82953
72	27450
73	72386
74	24357
75	67064
76	19937
77	58443
78	17420
79	53448
80	15072
81	45326
82	12348
83	42662
84	10471
85	34778
86	9317
87	33019
88	7048
89	27300
90	6370
91	25349
92	5588
93	20242
94	4328
95	20620
96	3611
97	15087
98	3462
99	15898
100	2376
101	12108
102	2140
103	12210
104	2144
105	8686
106	1404
107	10119
108	1168
109	6548
110	1290
111	7770
112	804
113	5306
114	724
115	6062
116	772
117	3781
118	478
119	5312
120	442
121	2756
122	487
123	3920
124	307
125	2439
126	252
127	3197
128	314
129	1664
130	144
131	2699
132	138
133	1246
134	237
135	2138
136	106
137	1082
138	90
139	1642
140	136
141	762
142	62
143	1584
144	73
145	512
146	87
147	1078
148	32
149	546
150	37
151	1005
152	74
153	324
154	34
155	806
156	21
157	259
158	43
159	727
160	16
161	261
162	13
163	472
164	30
165	176
166	10
167	584
168	13
169	138
170	28
171	338
172	3
173	155
174	13
175	397
176	14
177	87
178	2
179	289
180	3
181	74
182	9
183	290
184	5
185	76
186	5
187	137
188	13
189	38
191	231
192	1
193	22
194	5
195	109
196	1
197	53
198	2
199	157
200	4
201	28
203	100
204	1
205	16
206	4
207	140
208	1
209	27
211	61
212	1
213	17
214	1
215	110
216	1
217	10
218	1
219	40
220	1
221	11
223	89
224	4
225	6
227	42
229	11
230	2
231	56
233	13
235	14
237	3
239	62
241	1
242	3
243	14
245	6
247	26
248	1
249	3
251	14
254	1
255	35
257	1
259	11
261	5
263	28
265	2
267	9
269	3
271	28
273	1
275	7
277	1
279	14
281	1
283	1
287	26
289	1
291	8
293	3
295	10
296	1
297	1
299	4
303	14
305	2
307	1
311	4
319	15
323	7
325	1
327	5
329	1
331	1
335	9
339	1
343	1
351	8
359	2
367	1
383	6
387	2
389	1
391	2
395	1
399	3
407	1
415	3
431	2
447	3
479	1
511	2
515	1
519	1
527	1
543	1
575	2
639	1
767	1
1023	1
